PROBE_ID	GENOMICLOCATION	SYMBOL	sample01	sample02	sample03	sample04	sample05	sample06	sample07	sample08	sample09	sample10	sample11	sample12
ILMN_1686316	"chr3:48510760:48510798:-,chr3:48510578:48510585:-"	SHISA5	5.82568489	6.014583966	5.949220969	5.854445553	5.753930967	5.921659022	5.977127014	5.930152251	5.897964925	5.864986794	6.014605491	5.9227899
ILMN_1653292	chr3:48555186:48555235:-	PFKFB4	10.00988643	10.01561502	9.972416403	9.981963281	10.13625837	10.11779512	10.09910333	9.741011718	10.25207628	9.641704024	10.18032902	10.08836338
ILMN_1652413	chr3:48599301:48599350:-	UCN2	5.82687186	5.732070222	5.906973815	5.822426213	5.836983106	5.844744917	5.888148994	5.889591057	5.723977969	5.954127	5.875116912	5.853028008
ILMN_1751161	chr3:48601677:48601726:-	COL7A1	6.024288554	5.962837406	6.026161743	5.987993385	5.868545657	6.034313342	5.969758769	5.933708557	5.995630497	5.933918559	6.015997939	5.972289256
ILMN_1671191	"chr3:48637496:48637521:-,chr3:48637120:48637143:-"	UQCRC1	7.51387702	7.386057036	7.338601176	7.486872653	7.643117555	7.619383815	7.602826325	7.548657461	7.78465785	7.63594381	7.724194094	7.870611944
ILMN_1694339	chr3:48658329:48658378:-	TMEM89	5.866548887	5.946900281	5.898690921	5.938464203	5.92648872	5.917709569	5.964999303	5.926230092	6.004977947	5.842765661	5.96877196	6.005478098
ILMN_1785252	chr3:48663186:48663235:-	SLC26A6	7.210524371	7.171149885	6.789080086	7.211664534	7.210144845	7.2227504	6.865882374	7.211591026	7.390091815	6.997726117	7.091817692	7.149024196
ILMN_2391900	chr3:48664415:48664464:-	SLC26A6	6.041373373	5.997134435	5.893742426	6.019280188	6.068984428	6.060544217	5.869284023	6.035241205	6.13244911	6.004072093	6.10739528	6.021959457
ILMN_2292686	chr3:48671112:48671161:-	SLC26A6	6.09029439	6.047412388	6.132687131	6.040467312	6.169635148	6.115518332	6.147858217	6.086394784	6.076891405	6.000584351	6.090079834	6.099660625
ILMN_1691290	chr3:48673927:48673976:-	CELSR3	6.062766549	6.259331561	6.03015144	6.312645351	6.231156274	6.242299859	6.274638178	6.249254113	6.064280006	6.446819345	6.173301753	6.249723439
ILMN_1736623	chr3:48711373:48711422:-	NCKIPSD	6.243796744	6.422263255	6.248434197	6.533787662	6.346368795	6.330374645	6.388013043	6.389640274	6.337271589	6.435418311	6.305252924	6.350693748
ILMN_2382271	chr3:48711751:48711800:-	NCKIPSD	5.951729143	6.044584895	5.994310811	5.944279627	6.055496869	5.880649682	6.026358378	6.016669416	5.908349236	5.998942997	5.922787944	6.040205546
ILMN_3262348	chr3:48731162:48731211:-	IP6K2	6.117836287	6.178878803	6.236923347	6.109987947	6.353049999	6.203930917	6.047623762	6.316460742	6.132419893	6.042305548	6.065289976	6.075146023
ILMN_1683328	chr3:48732522:48732571:-	IP6K2	6.511008556	6.32249863	6.45547826	6.344040109	6.396910745	6.402258346	6.42259781	6.345851634	6.596220668	6.669666603	6.686812183	6.640808647
ILMN_2328835	chr3:48732544:48732593:-	IP6K2	6.342917547	6.226714961	6.25097187	5.976570165	6.346035976	6.346693583	6.315506147	6.306763605	6.487701734	6.458400899	6.42751662	6.476185525
ILMN_3185709	chr3:48732586:48732635:-	IP6K2	6.09192271	6.180634341	6.129263421	6.095914832	6.289883374	6.240434769	6.284325951	6.179874768	6.337966541	6.362470797	6.311696375	6.416148371
ILMN_1681888	chr3:48788121:48788170:-	PRKAR2A	6.283367852	6.182657174	6.217760523	6.096442456	6.389590094	6.33251399	6.244838378	6.188685638	6.117503514	6.339011674	6.286900802	6.318431574
ILMN_1741392	chr3:48894649:48894698:-	SLC25A20	6.996907086	7.240424781	7.241224304	6.848114314	6.856765573	7.382420265	7.368206592	7.160489944	7.670441526	7.202813769	7.719371037	7.909543983
ILMN_1667429	chr3:48900042:48900091:-	SLC25A20	6.163750903	6.042109928	6.129752338	5.919118834	6.097487514	6.287933876	6.220269484	6.102241621	6.342299434	6.145136772	6.31929913	6.350564201
ILMN_3241670	chr3:48955609:48955658:-	C3orf71	5.892999412	6.155272802	5.973360031	6.020662317	6.082710006	5.913392238	6.148705383	6.075329055	6.140346449	6.008905798	6.053904832	6.162771748
ILMN_1792825	chr3:49022729:49022778:+	ARIH2	7.369441444	7.955709657	7.657981843	7.626031951	7.643695419	7.457466421	7.683328374	7.586888197	8.003332	8.104300496	7.938705611	8.130473469
ILMN_1684541	chr3:49038777:49038826:+	DKFZp586D1521	5.940430696	5.890665704	5.878513752	5.928607443	5.965635382	5.934995438	5.932176565	5.89697355	5.884198475	6.05604402	5.823610341	5.961566998
ILMN_3300313	chr3:49044373:49044422:+	P4HTM	7.243629472	7.657309214	7.089131922	7.433507477	7.110143656	7.458863312	7.172981083	7.517400576	7.729424578	7.646747619	7.781123713	7.535727826
ILMN_2372136	chr3:49044445:49044494:+	P4HTM	6.687869395	6.928136964	6.77884238	6.975036737	6.757350893	6.802763269	6.883571314	7.137971428	7.037791357	7.143589272	7.120609515	6.985233198
ILMN_1672122	chr3:49044510:49044559:+	P4HTM	6.329426531	6.488333896	6.366358214	6.336692429	6.39132222	6.453951961	6.411509972	6.458816709	6.3933603	6.463783666	6.462718747	6.401489053
ILMN_1669484	chr3:49053152:49053201:+	WDR6	8.282254231	8.834192032	8.448688867	8.369202975	8.54695067	8.81620326	8.363302779	8.625261208	9.363975975	9.224190319	9.13051004	8.757664467
ILMN_1709287	chr3:49053649:49053697:-	DALRD3	6.323439182	6.573562145	6.353262453	6.523378623	6.620229531	6.587773361	6.358359888	6.517358181	6.515707372	6.442231528	6.481968396	6.478746053
ILMN_3235716	"chr3:49055456:49055469:-,chr3:49055267:49055302:-"	DALRD3	5.941073308	5.997421863	5.854621739	5.942315219	5.992138872	5.9219916	5.99035756	6.011055336	5.979701889	5.90517844	5.993068676	5.947374472
ILMN_1715703	chr3:49055619:49055668:-	DALRD3	6.015841566	5.999789701	6.0067299	5.93174277	5.974894384	6.061292375	6.00543108	5.975344033	6.0214708	5.966396098	5.920951439	6.149587306
ILMN_1702120	chr3:49057926:49057975:+	NDUFAF3	5.866852821	5.937470181	5.884839055	5.936046141	5.879443308	6.028513984	5.998023892	5.863221207	5.960393013	6.007480662	5.872906317	5.913062148
ILMN_1776054	chr3:49058339:49058388:-	DALRD3	5.877013395	5.872655945	5.86207899	5.978138246	5.931788365	5.749943743	5.917164472	5.800691469	5.784547573	5.896677707	5.82404	5.726543868
ILMN_2275560	chr3:49058774:49058823:+	NDUFAF3	5.948135266	5.954323089	5.883488902	5.912926796	5.934500402	6.027738377	6.03723461	5.980323318	5.955686627	5.920416116	6.056680264	6.034265773
ILMN_2354515	chr3:49060629:49060678:+	NDUFAF3	9.009499874	9.329881053	9.558020194	9.51416547	9.676547671	9.809412233	9.502795167	9.567750495	9.666789976	9.897458555	9.890733252	9.903159303
ILMN_1691557	chr3:49060748:49060797:+	NDUFAF3	6.175262936	6.089121622	5.971315009	5.980065618	6.063591945	6.126904338	5.973650003	6.045269991	6.039902087	5.996290226	6.147161251	6.063809509
ILMN_1705737	"chr3:49062329:49062331:-,chr3:49062189:49062235:-"	IMPDH2	7.634210492	8.584485197	7.894618524	7.932981876	8.033810165	7.78306305	7.990402103	8.597864618	8.350994767	8.463114974	8.604697227	8.473740917
ILMN_1676002	chr3:49067472:49067521:-	QRICH1	7.927265923	8.151620956	8.280651049	8.24755738	8.353200766	8.471545337	8.351124606	8.374936166	8.551084594	8.815887315	8.578550429	8.55740353
ILMN_2385191	chr3:49067826:49067875:-	QRICH1	6.351826127	6.167335814	6.354253055	6.260335304	6.545798504	6.444524783	6.474580306	6.377202898	6.198897582	6.294125077	6.325416652	6.286682492
ILMN_2282081	chr3:49129832:49129881:-	QRICH1	5.815890523	5.799980457	5.883277096	6.000805394	5.839536149	5.954179896	5.902126396	5.844852659	5.872142729	5.897087236	5.794090366	5.903638719
ILMN_1763080	chr3:49133430:49133479:-	QARS	9.259273469	10.04475939	9.380464102	9.86090037	9.549692773	9.530970073	9.355121745	9.742543853	9.827808264	10.00771687	9.912829392	10.06050951
ILMN_1718679	chr3:49146409:49146458:-	USP19	6.203616253	6.146956815	6.144201486	6.054157468	6.20382189	6.201932	6.193839993	6.234021195	6.260198791	6.153685987	6.262281673	6.164574955
ILMN_1752968	chr3:49158742:49158791:-	LAMB2	6.093870323	5.904027902	5.874421431	5.900063239	5.941899379	5.963712649	5.962885315	6.05614827	5.952062354	5.900721192	5.970139124	5.981265206
ILMN_1768433	chr3:49200187:49200236:-	CCDC71	5.965874443	5.948385106	6.009551951	6.063095409	6.08564635	6.033929781	5.910259245	5.981516886	5.940902453	6.135952105	5.990599177	6.204738193
ILMN_1695246	chr3:49213716:49213765:+	KLHDC8B	7.372111165	6.666919505	6.765735543	7.103572749	6.761546824	7.043522051	6.871558396	7.2189393	6.861715242	6.886309597	6.882543116	7.188476057
ILMN_1659426	chr3:49237150:49237199:+	CCDC36	5.871719977	5.941498865	5.940413306	5.985607453	5.999955746	6.036192801	5.97198973	5.937963494	5.920133059	5.877646164	5.873369575	6.020094764
ILMN_1722863	chr3:49294827:49294876:+	CCDC36	5.893634464	5.859748558	5.955570165	5.936914011	6.190615695	5.990194819	6.008084208	5.934661259	5.915587994	5.961271297	5.860081415	5.95139324
ILMN_1807244	chr3:49298406:49298455:+	STGC3	5.98928252	5.962991157	6.045751471	6.008988049	6.023341013	6.08838126	6.028347062	6.023859544	6.008422251	5.909946558	5.962721175	5.951932181
ILMN_1679339	chr3:49306586:49306635:-	C3orf62	7.365114831	6.957809099	6.939645792	6.991229498	7.118260298	7.15690822	6.953496618	6.89210035	7.111872189	6.90517952	7.272323972	7.094201643
ILMN_1798712	chr3:49315099:49315148:-	USP4	7.557170137	7.534440686	7.495354956	7.335666317	7.557042399	7.587692047	7.565133962	7.555144473	7.815262643	7.62447256	7.512242901	7.639595733
ILMN_1773505	chr3:49348948:49348997:-	USP4	6.535106211	6.296217239	6.536457258	6.318670812	6.584481263	6.610582474	6.469455675	6.186430711	6.832269618	6.608367366	6.773733619	6.664520268
ILMN_1749662	chr3:49394858:49394907:-	GPX1	10.24772278	10.09964025	9.840662274	10.71539491	10.38357648	10.59844266	9.905896678	10.15459906	10.62692317	10.04502797	10.07362599	10.36949478
ILMN_1787412	chr3:49395256:49395305:-	GPX1	5.904806132	5.898651502	5.787485287	5.854846928	5.950738466	5.93350135	6.009093912	5.91849633	5.959208708	5.954242186	6.029805572	6.059933121
ILMN_1781290	chr3:49396763:49396812:-	RHOA	10.96066449	10.9353317	10.55439631	10.78782094	10.9226124	10.92615775	10.77531512	10.88861235	10.92256182	10.67550785	10.85937807	10.97878034
ILMN_1700001	chr3:49453616:49453665:+	TCTA	6.522132645	6.634550916	6.390347753	6.541950714	6.640094974	6.661203865	6.439256025	6.622396951	6.795369844	6.597173668	6.714497905	6.564634303
ILMN_1665331	chr3:49454323:49454372:-	AMT	6.292682287	6.440956886	6.191395321	6.50764422	6.326690006	6.310014109	6.344904351	6.334323994	6.648024995	6.431100366	6.888181415	6.524786384
ILMN_1807211	chr3:49460411:49460460:-	NICN1	6.657745203	7.038763097	6.838881349	7.043073038	7.093605432	6.981628712	6.896497709	6.995829817	7.175916022	7.235158698	7.078086289	7.021032976
ILMN_3209317	chr3:49461547:49461581:-	NICN1	6.253809058	6.539638031	6.317682515	6.330130635	6.526373011	6.430887818	6.431647846	6.255901178	6.286609254	6.275571456	6.318209871	6.175662792
ILMN_1663963	chr3:49507675:49507724:+	DAG1	6.008830244	5.979634193	6.029605938	6.036311151	5.994410481	5.892171373	5.952728197	6.011657557	5.902904932	5.924004646	5.927665622	5.936284166
ILMN_1658425	chr3:49572710:49572759:+	DAG1	6.251144667	6.453027525	6.378774952	6.410030293	6.563473653	6.358570248	6.41197119	6.537831423	6.686454021	6.69116376	6.598776187	6.69744315
ILMN_1651499	chr3:49588496:49588531:-	BSN-AS2	6.442834325	6.366074443	6.388898979	6.390853067	6.478058849	6.503716947	6.47702864	6.224819505	6.203839013	6.147736196	6.364382427	6.187182696
ILMN_1760246	chr3:49708871:49708920:+	BSN	5.877753311	5.924172718	5.863880985	5.790145687	5.913613449	5.861570347	5.884938367	5.900072994	5.830519243	5.91357014	5.819747001	5.837814189
ILMN_1718023	chr3:49720733:49720782:+	APEH	7.90518852	8.206541664	8.099606038	8.183070353	8.195480209	8.155241924	8.128118294	8.228491761	8.64718412	8.574731403	8.578924836	8.587822988
ILMN_1738233	chr3:49755226:49755275:-	AMIGO3	5.920807032	5.879443491	5.882791596	5.896015552	5.918145284	6.014252537	5.862310436	5.944467075	5.903289626	6.024634256	5.934397036	5.901585123
ILMN_1663605	chr3:49758812:49758861:+	RNF123	6.661327502	6.985966122	6.831714745	6.860051142	6.880121903	6.73473341	6.740985749	6.919867943	6.974180695	6.815760679	6.87145521	6.80280675
ILMN_1773645	chr3:49759063:49759112:-	GMPPB	6.083783824	6.292018863	6.297982842	6.333072083	6.253428731	6.12838764	6.232593032	6.404913911	6.260533717	6.201244552	6.246382368	6.279391593
ILMN_1720207	chr3:49759320:49759369:-	GMPPB	5.789712638	5.900177043	5.880016031	5.918876533	5.998947214	5.868381504	5.957598902	5.888387404	5.903668632	5.894928024	5.893283849	5.989729744
ILMN_2412927	chr3:49759481:49759530:-	GMPPB	6.218692932	6.507050117	6.447266941	6.422753742	6.507063164	6.515675539	6.453869512	6.474871415	6.576552607	6.617535994	6.497188642	6.509215457
ILMN_2392286	chr3:49761730:49761779:-	IP6K1	8.516540966	8.450319436	8.72244876	8.495137915	8.597894131	8.425492372	8.677145245	8.570718403	8.017376637	8.142277928	8.322737195	8.449104707
ILMN_3187328	chr3:49761941:49761990:-	IP6K1	7.291850205	7.520453215	7.646082117	7.733268495	7.718277246	7.600064484	7.590601345	7.771261325	7.883235974	7.622835956	7.970026663	7.920893482
ILMN_1700231	chr3:49762081:49762130:-	IP6K1	7.930216737	7.891889168	7.900848756	7.821508674	7.881714999	7.978376699	7.900371121	7.954287597	8.253662382	8.137119083	8.233525226	8.213379632
ILMN_1656434	chr3:49785409:49785458:-	IP6K1	5.95355476	6.040458953	6.134993037	5.8841382	5.961321854	6.080714904	6.015599805	5.9887915	6.052873371	6.126229915	6.136605441	6.079376228
ILMN_3236307	chr3:49829164:49829213:-	CDHR4	5.811401634	5.897215394	5.987696592	5.837033683	5.966056345	5.86639893	5.93376609	5.907142623	5.788282126	5.86587405	5.891173282	5.881548587
ILMN_1678714	chr3:49836044:49836093:-	UNQ9392	5.967715872	6.052200169	6.056426449	5.965339305	5.868740253	5.928146176	6.058394214	6.037556367	5.947409261	5.895698856	5.96243834	6.030256917
ILMN_1690454	chr3:49842307:49842356:+	C3orf54	6.162797496	6.269824312	6.235921784	6.526871472	6.33129534	6.402829629	6.278694238	6.252974754	6.397444478	6.348153565	6.348851238	6.160026723
ILMN_1794612	chr3:49842666:49842715:-	UBA7	8.610326336	8.939805504	8.084904759	8.6589104	8.545064251	8.836328562	8.632606648	8.611547826	8.994591231	8.634616603	8.883398171	8.545771947
ILMN_1715540	chr3:49866394:49866443:-	TRAIP	5.842833515	5.878991528	5.917953136	5.772642997	5.878523654	5.886115898	5.910118786	6.012466253	5.942105208	5.974687691	5.869069566	5.945503203
ILMN_1667381	chr3:49895468:49895517:-	CAMKV	5.863995827	5.924974606	5.927363598	5.932994325	5.823582531	5.967168657	5.982892501	5.852102747	5.924730801	5.934300894	5.964741615	5.952944504
ILMN_1688154	chr3:49924716:49924765:-	MST1R	5.6603588	5.885271852	5.884999521	5.836961025	5.882178456	5.887738194	5.890606062	5.757867331	5.912224589	5.846187497	5.894633393	5.841674472
ILMN_1696151	"chr3:49947552:49947558:-,chr3:49946791:49946833:-"	MON1A	5.944059038	5.983633774	5.930869484	5.938856415	6.022059392	5.976403463	5.980391666	5.955170474	6.009281332	6.011516598	5.994361578	5.959751498
ILMN_1738239	chr3:50114458:50114507:+	RBM6	7.93123495	8.307674294	7.80801307	8.681031466	7.936269455	8.139946167	7.829127413	8.040744352	8.514014539	8.180989519	8.587419192	7.980353306
ILMN_1786893	chr3:50156083:50156132:+	RBM5	9.549803604	9.368440002	9.317234618	9.42411507	9.165809664	9.521212137	9.327431885	9.371273987	9.855049624	9.760847188	10.14262153	9.76388791
ILMN_3268932	chr3:50189794:50189843:-	LOC100129060	5.987510087	5.945470119	5.916339474	5.936307068	5.822451758	5.896844466	5.831434955	5.8931145	5.907028468	5.874563386	5.855589355	5.862429297
ILMN_3192377	chr3:50190303:50190352:-	TIGD1	5.814809856	5.893048062	5.873885849	5.881179648	5.90131423	5.917381179	5.92674411	5.930857813	5.923240084	5.842126241	5.831167617	5.950898046
ILMN_1761540	chr3:50226186:50226235:+	SEMA3F	6.089560967	5.922759314	6.110921479	5.97031808	6.146912666	5.97437974	6.021915629	5.991849203	5.951890704	5.90372233	6.021095602	5.952123342
ILMN_1750901	chr3:50233769:50233818:+	GNAT1	6.02411302	6.066855666	6.097311368	6.062491205	6.046884307	6.150283861	6.048687826	5.986395488	5.954507323	6.012229107	6.000642648	6.101025095
ILMN_1697315	chr3:50233883:50233932:+	GNAT1	5.965945032	6.051453297	5.862986015	5.869109618	6.128195641	6.07779932	5.949265141	5.929233213	5.938246594	5.956690761	5.911793353	5.920737405
ILMN_1672382	chr3:50258248:50258297:+	SLC38A3	5.94595143	5.899295639	6.003293152	5.955795084	5.831063775	5.989360803	5.866107292	6.102620634	5.836124163	5.910718734	5.834265208	5.849609094
ILMN_1775762	chr3:50296507:50296556:+	GNAI2	10.51005873	10.46263741	10.26367444	10.35718772	10.70589214	10.40304906	10.30486818	10.4576375	10.66705672	10.30098862	10.7631364	10.83232322
ILMN_2406299	chr3:50314037:50314086:+	SEMA3B	5.870674815	5.76642003	5.865783961	5.794361164	5.862995468	5.827298269	5.830326817	5.960621512	5.908951895	5.803798151	5.793298674	5.832437742
ILMN_1653501	chr3:50314443:50314492:+	SEMA3B	5.839722265	6.008260865	5.970072182	5.89457591	5.894922948	5.93788642	5.914522637	5.825377865	5.909037712	5.889828865	5.857932277	5.889830866
ILMN_1775136	chr3:50325065:50325114:+	C3orf45	5.904054204	6.058492467	5.920639102	5.950952979	5.876724996	5.871479165	6.014400405	5.968404855	5.978512635	5.95666297	5.950857586	5.946130787
ILMN_1742031	chr3:50325867:50325916:-	IFRD2	5.928963567	6.205208627	5.999159399	6.102996093	6.097454901	6.100371952	6.056485125	6.110032459	6.156081591	6.138789972	6.128062691	6.104282778
ILMN_1667432	chr3:50330420:50330469:-	HYAL3	6.024340266	6.215225847	6.153211027	6.183183409	6.212876661	6.496629642	6.158111173	6.109727406	6.071814265	6.180655162	6.219668599	6.258780824
ILMN_1765001	chr3:50333986:50334035:-	HYAL3	5.967941836	6.150097336	6.009952929	6.117050216	6.13725281	6.140562987	6.089338538	6.122829064	6.195879137	6.221225144	6.217531784	6.363616245
ILMN_1739813	chr3:50337346:50337395:-	HYAL1	5.84873817	5.993564676	5.881846816	6.018957156	5.929712184	5.983183462	5.996919079	5.945843105	5.912805935	5.994097742	5.893598898	5.968422429
ILMN_2314417	chr3:50337747:50337796:-	HYAL1	5.96059189	5.852850693	5.859685024	5.833831586	5.998311144	5.935146542	5.855417572	5.924172718	5.871149111	5.8401641	5.890509868	5.867313777
ILMN_1712620	chr3:50340428:50340477:-	HYAL1	5.835019244	6.023076619	5.949624406	5.912641549	6.088525685	6.019267214	6.061237286	5.925705597	5.94903309	6.03394147	5.931514423	6.014409083
ILMN_1693230	chr3:50341274:50341323:-	HYAL1	5.862782485	5.949615853	5.988178637	6.034752749	6.004346211	5.859974805	5.930434234	5.945100888	5.856075341	5.888207644	5.939063558	5.907886297
ILMN_1668283	chr3:50355682:50355731:-	HYAL2	6.05207401	6.234459684	6.164830439	6.230081718	6.179383942	6.221794305	6.184898726	6.203972185	6.043393659	6.064492792	6.237834166	6.131431698
ILMN_1665916	chr3:50358806:50358855:-	HYAL2	5.807331858	5.905770549	5.887806153	5.890477862	5.848439944	6.030324921	5.918506674	5.938900554	5.876607491	5.812180001	5.858126264	5.787457943
ILMN_1713840	chr3:50360091:50360139:-	HYAL2	5.897467151	5.932281151	5.939785338	5.867844968	5.959372728	5.977181642	5.927620783	5.93897986	5.856459878	5.965564605	5.873134008	5.839160075
ILMN_1804329	chr3:50362638:50362687:-	TUSC2	6.44585939	6.483528047	6.313308856	6.564322	6.514460648	6.572044744	6.566816259	6.576507394	6.593514283	6.576043885	6.642986411	6.702086126
ILMN_1734205	chr3:50367459:50367508:-	RASSF1	7.691501968	7.778595773	7.617904539	8.075188823	7.800453504	7.839006208	7.798329533	7.798579574	8.367371228	8.422782348	8.316939833	8.334596702
